recipe_id,url,doi,source_Bi,source_Bi_amount,source_Fe,source_Fe_amount,bi_fe_ratio,separate_hydrolysis,solvent1,solvent1_amount_ml,solvent2,solvent2_amount_ml,solv1_solv2_ratio,chelating_agent1,chelating_agent1_amount_ml,chelating_agent2,chelating_agent2_amount_ml,chelating_agent3,chelating_agent3_amount_ml,solv_chel_ratio,dehydrating_agent1,dehydrating_agent1_amount_ml,dehydrating_agent2,dehydrating_agent2_amount,solv_dehydr_ratio,surfactant,surfactant_amount,solv_surfactant_ratio,precursor_concentration,pH,substrate,subtrate_orientation,stirring_time_hr,stirring_temp_degC,age_days,age_temp_degC,low_coating_time_sec,low_coating_rpm,high_coating_time_sec,high_coating_rpm,dry_time_min,dry_degC,layer_prebake_time_min,layer_prebake_degC,layer_annealing_time_min,layer_annealing_degC,layers,final_prebake_time_min,final_prebake_degC,final_annealing_time_hr,final_annealing_degC,atmosphere,reported_impurities,space_group,main_XRD_peaks,thin_film_thickness_nm,Bi(NO3)3-5H2O,Fe(NO3)3-9H2O,Bi2O3,Bi_acetate,Fe_acetate,Fe_acetylacetonate,Fe_pentanedionate,Fe_citrate,separate_hydrolysis,2-methoxyethanol,ethylene_glycol,poly_EG,methylethylene_glycol,trimethylene_glycol,acetic_acid,glacial_acetic_acid,nitric_acid,citric_acid,acetic_anhydride,EG_acetic_ratio,ethanol,ethanolamine,diethanolamine,ethylenediamine,acetone,acetylacetone,ammonium_hydroxide,PEO-PPO-PEO,PVP,DMF,formamide,water,blank,validation_KC,validation_VB,Validation_Notes,Extraction_Notes,
308,https://pubs.rsc.org/en/content/articlelanding/2016/ra/c5ra23226k,10.1039/c5ra23226k,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.07,,2_methoxyethanol,,,,,citric_acid,,,,,,,,,,,,,,,0.25,,Pt(111)/Ti/SiO2/Si,Pt(111),4,,2,,,,,,,100,,400,,,several,,,,550,air,[],R3c,"(001),(110),(1-10),(002),{210},{211}",50,1,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,completed,,No PbO seeds; references pseudocubic structure,"Made with Pb-seeding layer and compared with sample without seeding layer; coating/pyrolysis repeated and up to annealing repeated, no impurity phases in any sample",
309,https://pubs.rsc.org/en/content/articlelanding/2016/ra/c5ra23226k,10.1039/c5ra23226k,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.07,,2_methoxyethanol,,,,,citric_acid,,,,,,,,,,,,,,,0.25,,Pt(111)/Ti/SiO2/Si/PbO,Pt(111),4,,2,,,,,,,100,,400,,550,several,,,,,air,[],R3c,"(001),(110),(1-10),(002),{210},{211}",200,1,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,completed,,Grown on PbO seeds; references pseudocubic structure,"Made with Pb-seeding layer and compared with sample without seeding layer; coating/pyrolysis repeated and up to annealing repeated, no impurity phases in any sample",
310,https://pubs.rsc.org/en/content/articlelanding/2016/ra/c5ra23226k,10.1039/c5ra23226k,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.07,,2_methoxyethanol,,,,,citric_acid,,,,,,,,,,,,,,,0.25,,Pt(111)/Ti/SiO2/Si/PbO,Pt(111),4,,2,,,,,,,100,,400,,550,several,,,,,air,[],R3c,"(001),(110),(1-10),(002),{210},{211}",150,1,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,completed,,Grown on PbO seeds; references pseudocubic structure,"Made with Pb-seeding layer and compared with sample without seeding layer; coating/pyrolysis repeated and up to annealing repeated, no impurity phases in any sample",
311,https://pubs.rsc.org/en/content/articlelanding/2016/ra/c5ra23226k,10.1039/c5ra23226k,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.07,,2_methoxyethanol,,,,,citric_acid,,,,,,,,,,,,,,,0.25,,Pt(111)/Ti/SiO2/Si/PbO,Pt(111),4,,2,,,,,,,100,,400,,550,several,,,,,air,[],R3c,"(001),(110),(1-10),(002),{211}",100,1,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,completed,,Grown on PbO seeds; (210) not visible; references pseudocubic structure,"Made with Pb-seeding layer and compared with sample without seeding layer; coating/pyrolysis repeated and up to annealing repeated, no impurity phases in any sample",
312,https://pubs.rsc.org/en/content/articlelanding/2016/ra/c5ra23226k,10.1039/c5ra23226k,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.07,,2_methoxyethanol,,,,,citric_acid,,,,,,,,,,,,,,,0.25,,Pt(111)/Ti/SiO2/Si/PbO,Pt(111),4,,2,,,,,,,100,,400,,550,several,,,,,air,[],R3c,"(001),(110),(1-10),(002)",50,1,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,completed,,Grown on PbO seeds; {210} and {211} not visible; references pseudocubic structure,"Made with Pb-seeding layer and compared with sample without seeding layer; coating/pyrolysis repeated and up to annealing repeated, no impurity phases in any sample",
313,https://pubs.rsc.org/en/content/articlelanding/2016/ra/c5ra23226k,10.1039/c5ra23226k,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.07,,2_methoxyethanol,,,,,citric_acid,,,,,,,,,,,,,,,0.25,,Pt(111)/Ti/SiO2/Si/PbO,Pt(111),4,,2,,,,,,,100,,400,,,several,,,,550,air,[],R3c,"(001),(110),(1-10),(002),{210},{211}",200,1,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,completed,,Grown on PbO seeds; references pseudocubic structure,"Made with Pb-seeding layer and compared with sample without seeding layer; coating/pyrolysis repeated and up to annealing repeated, no impurity phases in any sample",
314,https://pubs.rsc.org/en/content/articlelanding/2016/ra/c5ra23226k,10.1039/c5ra23226k,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.07,,2_methoxyethanol,,,,,citric_acid,,,,,,,,,,,,,,,0.25,,Pt(111)/Ti/SiO2/Si/PbO,Pt(111),4,,2,,,,,,,100,,400,,,several,,,,550,air,[],R3c,"(001),(110),(1-10),(002),{210},{211}",150,1,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,completed,,Grown on PbO seeds; references pseudocubic structure,"Made with Pb-seeding layer and compared with sample without seeding layer; coating/pyrolysis repeated and up to annealing repeated, no impurity phases in any sample",
315,https://pubs.rsc.org/en/content/articlelanding/2016/ra/c5ra23226k,10.1039/c5ra23226k,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.07,,2_methoxyethanol,,,,,citric_acid,,,,,,,,,,,,,,,0.25,,Pt(111)/Ti/SiO2/Si/PbO,Pt(111),4,,2,,,,,,,100,,400,,,several,,,,550,air,[],R3c,"(001),(110),(1-10),(002),{210},{211}",100,1,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,completed,,Grown on PbO seeds; references pseudocubic structure,"Made with Pb-seeding layer and compared with sample without seeding layer; coating/pyrolysis repeated and up to annealing repeated, no impurity phases in any sample",
316,https://pubs.rsc.org/en/content/articlelanding/2016/ra/c5ra23226k,10.1039/c5ra23226k,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.07,,2_methoxyethanol,,,,,citric_acid,,,,,,,,,,,,,,,0.25,,Pt(111)/Ti/SiO2/Si/PbO,Pt(111),4,,2,,,,,,,100,,400,,,several,,,,550,air,[],R3c,"(001),(110),(1-10),(002),{210},{211}",50,1,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,completed,,Grown on PbO seeds; references pseudocubic structure,"Made with Pb-seeding layer and compared with sample without seeding layer; coating/pyrolysis repeated and up to annealing repeated, no impurity phases in any sample",
317,https://www.sciencedirect.com/science/article/pii/S0272884215006859,10.1016/j.ceramint.2015.03.269,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.05,,2_methoxyethanol,,,,,acetic_acid,,,,,,,,,,,,,,,,,Pt(111)/Ti/SiO2/Si,Pt(111),12,25,,,,,20,3000,5,80,5,180,90,715,6,,,,,air,['Bi2Fe4O9'],,"(100),(1-10),(110),(200),(210),(211)",300,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,completed,,layers assumed since each layer has thickness ~50nm; perovskite structure,coating/drying/prebake/annealing repeated untill thickness of 50 nm,
318,https://www.tandfonline.com/doi/full/10.1080/00150193.2015.1072683?scroll=top&needAccess=true,10.1080/00150193.2015.1072683,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.05,,2_methoxyethanol,,,,,,,,,,,,acetic_anhydride,,,,,,,,0.1,,Pt(111)/Ti/SiO2/Si,Pt(111),3,,,,,,25,3000,,,5,400,,,12,,,0.08333333,600,,[],R3c,"(012),(104),(110),(024),(116),(122),(214),(300)",,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,completed,,,lack of secondary phases discussed in conclusion; coating/pyrolysis repeated 12 times,
319,https://link.springer.com/content/pdf/10.1007/s11664-015-3844-z.pdf,10.1007/s11664-015-3844-z,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.1,TRUE,2_methoxyethanol,,,,,,,,,,,,,,,,,,,,0.2,,Pt/Ti/SiO2/Si(100),Si(100),4.5,,,,,,30,3000,,,5,280,5,550,12,,,0.3333333,550,O2,[],R3c,"(012),(104),(110),(024),(116),(018),(214)",250,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,completed,,,coating/pyrolysis/annealing repeated 12 times,
320,https://link.springer.com/article/10.1007/s10971-014-3548-5,10.1007/s10971-014-3548-5,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.05,,2_methoxyethanol,,,,,,,,,,,,acetic_anhydride,,,,,,,,0.1,,Pt(111)/Ti/SiO2/Si(100),"Pt(111),Si(100)",3,25,,,,,30,3000,,,10,350,,,15,,,0.25,450,air,['amorphous'],,,320,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,completed,,"Rhombohedral, poorly crystalized, indicated with 'amorphous' in reported_impurities",coating/pyrolysis repeated 15 times,
321,https://link.springer.com/article/10.1007/s10971-014-3548-5,10.1007/s10971-014-3548-5,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.05,,2_methoxyethanol,,,,,,,,,,,,acetic_anhydride,,,,,,,,0.1,,Pt(111)/Ti/SiO2/Si(100),"Pt(111),Si(100)",3,25,,,,,30,3000,,,10,350,,,15,,,0.25,500,air,['Bi25FeO40'],,"(012),(104),(110),(024),(116),(122),(214),(300)",320,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,completed,,Rhombohedral,coating/pyrolysis repeated 15 times,
322,https://link.springer.com/article/10.1007/s10971-014-3548-5,10.1007/s10971-014-3548-5,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.05,,2_methoxyethanol,,,,,,,,,,,,acetic_anhydride,,,,,,,,0.1,,Pt(111)/Ti/SiO2/Si(100),"Pt(111),Si(100)",3,25,,,,,30,3000,,,10,350,,,15,,,0.25,550,air,['Bi25FeO40'],,"(012),(104),(110),(024),(116),(122),(214),(300)",320,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,completed,,Rhombohedral,coating/pyrolysis repeated 15 times,
323,https://link.springer.com/article/10.1007/s10971-014-3548-5,10.1007/s10971-014-3548-5,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.05,,2_methoxyethanol,,,,,,,,,,,,acetic_anhydride,,,,,,,,0.1,,Pt(111)/Ti/SiO2/Si(100),"Pt(111),Si(100)",3,25,,,,,30,3000,,,10,350,,,15,,,0.25,600,air,['Bi25FeO40'],,"(012),(104),(110),(024),(116),(122),(214),(300)",320,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,completed,,Rhombohedral,coating/pyrolysis repeated 15 times; not sure if Bi25FeO40 is present in this sample,
324,https://link.springer.com/article/10.1007/s10971-014-3481-7,10.1007/s10971-014-3481-7,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,,,2_methoxyethanol,,,,,,,,,,,,acetic_acid_glacial,,,,,,,,,,Pt/Ti/SiO2/Si ,,,,,,10,400,40,3500,3,180,5,350,10,550,6,,,,,,[],,"(101),(012),(211),(300)",350,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,completed,,Rhombohedral space group,"refers to ""methoxyethanol""; took maximum spin coating settings; coat/dry/prefire/anneal repeated 6 times; pretty sure there is a Bi-rich phase in XRD",
325,https://sciendo.com/pl/article/10.2478/s13536-014-0213-1,10.2478/s13536-014-0213-1,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,,,2_methoxyethanol,,,,,,,,,,,,acetic_anhydride,,,,,,,,0.3,,Pt(111)/Ti/SiO2/Si(100),"Pt(111),Si(100)",,,,,,,15,3300,,,5,350,5,500,12,,,0.5,600,air,[],,"(110),(211)",240,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,completed,,Perovskite phase,"coating/""hydrolyzing""/annealing at 500 repeated 12 times",
326,https://iopscience.iop.org/article/10.7567/JJAP.53.08NB02,10.7567/JJAP.53.08NB02,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,LaNiO3/SiO2/Si(100),Si(100),,,,,,,,,,,,,,,,,,,450,O2,[],,"(012),(100)",250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,completed,,Spun into LaNiO3; had to interpret (012) peak,No precursor solution info,
327,https://iopscience.iop.org/article/10.7567/JJAP.53.08NB02,10.7567/JJAP.53.08NB02,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,LaNiO3/SiO2/Si(100),Si(100),,,,,,,,,,,,,,,,,,,500,O2,[],,"(012),(100)",250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,completed,,Spun into LaNiO3; had to interpret (012) peak,No precursor solution info,
328,https://iopscience.iop.org/article/10.7567/JJAP.53.08NB02,10.7567/JJAP.53.08NB02,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,LaNiO3/SiO2/Si(100),Si(100),,,,,,,,,,,,,,,,,,,550,O2,[],,"(012),(100)",250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,completed,,Spun into LaNiO3; had to interpret (012) peak,No precursor solution info,
329,https://iopscience.iop.org/article/10.7567/JJAP.53.08NB02,10.7567/JJAP.53.08NB02,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,LaNiO3/SiO2/Si(100),Si(100),,,,,,,,,,,,,,,,,,,600,O2,[],,"(012),(100)",250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,completed,,Spun into LaNiO3; had to interpret (012) peak,No precursor solution info,
330,https://iopscience.iop.org/article/10.1088/0964-1726/23/8/085030,10.1088/0964-1726/23/8/085030,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.1,,2_methoxyethanol,,,,,,,,,,,0,,,,,,,,,,,Pt/Ti/SiO2/Si(100),Si(100),6.5,,,,9,400,30,3000,,,5,280,,,18,,,0.333333333,550,O2,[],R3c,"(012),(104),(110),(006),(202),(024),(116),(018),(214)",,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,completed,,separate hydrolysis,"Separate hydrolysis, took longer stirring time; coat/prebake/anneal repeated 18 times",
331,https://www.sciencedirect.com/science/article/pii/S1005030213002144,10.1016/j.jmst.2013.09.015,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.05,TRUE,2_methoxyethanol,,,,,,,,,,,,acetic_anhydride,,,,3,ethanolamine,,,0.3,,FTO,,,,,,,,15,4000,,,5,200,10,550,several,,,,,,[],,"(101),(012),(110),(021),(202),(122),(300)",,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,completed,,Perovskite phase,coat/prebake/anneal repeated several times; Fe2O3 impurity at higher doping levels,
332,https://iopscience.iop.org/article/10.1088/0256-307X/31/3/037304/pdf,10.1088/0256-307X/31/3/037304,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.05,,2_methoxyethanol,,,,,acetic_acid,,,,,,,,,,,,,,,,,FTO/glass ,,,,,,,,,,,,,,,,,,,,,,[],R3c,"(012),(104),(110),(202),(024),(300)",500,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,completed,,contains no firing or spin coating information,No spin coating/annealing procedure and no impurity phase discussion (XRD looks clean though),
333,https://iopscience.iop.org/article/10.1088/0256-307X/31/3/037304/pdf,10.1088/0256-307X/31/3/037304,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.05,,2_methoxyethanol,,,,,acetic_acid,,,,,,,,,,,,,,,,,FTO/glass ,,,,,,,,,,,,,,,,,,,,,,[],R3c,"(012),(104),(110),(202),(024),(300)",400,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,completed,,contains no firing or spin coating information,No spin coating/annealing procedure and no impurity phase discussion (XRD looks clean though),
334,https://iopscience.iop.org/article/10.1088/0256-307X/31/3/037304/pdf,10.1088/0256-307X/31/3/037304,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.05,,2_methoxyethanol,,,,,acetic_acid,,,,,,,,,,,,,,,,,FTO/glass ,,,,,,,,,,,,,,,,,,,,,,[],R3c,"(012),(104),(110),(202),(024),(300)",200,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,completed,,contains no firing or spin coating information,No spin coating/annealing procedure and no impurity phase discussion (XRD looks clean though),
335,https://www.sciencedirect.com/science/article/pii/S0272884213008936,10.1016/j.ceramint.2013.07.099,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.05,,2_methoxyethanol,,,,,,,,,,,,acetic_anhydride,,,,3,ethanolamine,,,0.3,,FTO/glass ,,2,25,,,,,,4000,,,5,200,,550,14,,,,,air,[],,"(012),(104),(110),(202),(024),(018),(300)",,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,completed,,Perovskite phase,coat/prebake/anneal repeated 14 times,
336,https://link.springer.com/article/10.1007/s10971-013-3044-3,10.1007/s10971-013-3044-3,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,,,,,ethylene_glycol,,,,,,,,,,,,,,,,,,0.2,,Si(100),Si(100),several hours,,,25,3,1000,20,4000,,,6,350,,,several,,,1,500,air,[],,,291,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,completed,,"""aged in air"", likely R3c space group but only specifies ""rhomobohedral""",aged for unspecified time coating/prebake repeated several times,
337,https://link.springer.com/article/10.1007/s10971-013-3044-3,10.1007/s10971-013-3044-3,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,,,,,ethylene_glycol,,,,,,,,,,,,,,,,,,0.2,,Si(100),Si(100),several hours,,,25,3,1000,20,4000,,,6,350,,,several,,,1,550,air,[],,,291,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,completed,,"""aged in air"", likely R3c space group but only specifies ""rhomobohedral""",aged for unspecified time coating/prebake repeated several times,
338,https://link.springer.com/article/10.1007/s10971-013-3044-3,10.1007/s10971-013-3044-3,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,,,,,ethylene_glycol,,,,,,,,,,,,,,,,,,0.2,,Si(100),Si(100),several hours,,,25,3,1000,20,4000,,,6,350,,,several,,,1,600,air,['Bi2Fe4O9'],,,291,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,completed,,"""aged in air"", likely R3c space group but only specifies ""rhomobohedral""",aged for unspecified time coating/prebake repeated several times,
339,https://www.worldscientific.com/doi/10.1142/S0217979213620038,10.1142/S0217979213620038,bi_acetate,,fe_acetate,,,,2_methoxyethanol,,,,,,,,,,,,,,,,,,,,,,Pt/Ti/SiO2/Si(100),Si(100),,,,,,,30,3000,,,2,300,,,several,,,0.033333333,600,O2,[],R3c,"(012),(110),(104),(024)",,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,completed,,,coating/pyrolysis repeated,
340,https://link.springer.com/article/10.1007/s10971-013-3028-3,10.1007/s10971-013-3028-3,bi_nitrate_pentahydrate,4.8 g,fe_nitrate_nonahydrate,3.63 g,1.1,,2_methoxyethanol,30,,,,,,,,,,3,acetic_anhydride,10 mL,,,,,,,0.3,,FTO/glass,100,,25,,,,,,4000,0.5,120,,,,,12,15,350,0.41666666,500,,[],,"(100),(110),(-110),(200)",320,1,1,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,,,0,0,0,0,completed,,Pseudo-tetragonal perovskite,"120C preheating, prebake temperature was intuited",
341,,Sutter-Fella Lab,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,0.9,,2_methoxyethanol,,,,,citric_acid,,,,,,,,,,,,,,,0.4,,,,1,90,,,3,1000,30,3000,,,10,300,,,5,,,0.15,550,air,[],,,,1,1,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,,,0,0,0,0,,,,"Start Sutter-Fella experiments, ex-situ",
342,,Sutter-Fella Lab,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,0.9,,2_methoxyethanol,,,,,citric_acid,,,,,,,,,,,,,,,0.4,,,,1,90,,,3,1000,30,3000,,,10,300,,,5,,,0.15,650,air,"['Bi2Fe4O9', 'Bi25FeO39']",,,,1,1,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,,,0,0,0,0,,,"15mL MOE first, then additional 15mL to bring to concentration","Start Sutter-Fella experiments, ex-situ",
343,,Sutter-Fella Lab,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1,,2_methoxyethanol,,,,,citric_acid,,,,,,,,,,,,,,,0.4,,,,1,90,,,3,1000,30,3000,,,10,300,,,5,,,0.15,450,air,"['FeOOH', 'Fe2O3', 'Bi2O3']",,,,1,1,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,,,0,0,0,0,,,,"Start Sutter-Fella experiments, ex-situ",
344,,Sutter-Fella Lab,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1,,2_methoxyethanol,,,,,citric_acid,,,,,,,,,,,,,,,0.4,,,,1,90,,,3,1000,30,3000,,,10,300,,,5,,,0.15,550,air,[],,,,1,1,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,,,0,0,0,0,,,,"Start Sutter-Fella experiments, ex-situ",
345,,Sutter-Fella Lab,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1,,2_methoxyethanol,,,,,citric_acid,,,,,,,,,,,,,,,0.4,,,,1,90,,,3,1000,30,3000,,,10,300,,,5,,,0.15,650,air,[],,,,1,1,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,,,0,0,0,0,,,,"Start Sutter-Fella experiments, ex-situ",
346,,Sutter-Fella Lab,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.1,,2_methoxyethanol,,,,,citric_acid,,,,,,,,,,,,,,,0.4,,,,1,90,,,3,1000,30,3000,,,10,300,,,5,,,0.15,450,air,['Bi2O3'],,,,1,1,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,,,0,0,0,0,,,,"Start Sutter-Fella experiments, ex-situ",
347,,Sutter-Fella Lab,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.1,,2_methoxyethanol,,,,,citric_acid,,,,,,,,,,,,,,,0.4,,,,1,90,,,3,1000,30,3000,,,10,300,,,5,,,0.15,550,air,[],,,,1,1,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,,,0,0,0,0,,,,"Start Sutter-Fella experiments, ex-situ",
348,,Sutter-Fella Lab,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.1,,2_methoxyethanol,,,,,citric_acid,,,,,,,,,,,,,,,0.4,,,,1,90,,,3,1000,30,3000,,,10,300,,,5,,,0.15,650,air,[],,,,1,1,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,,,0,0,0,0,,,,"Start Sutter-Fella experiments, ex-situ",
349,,Sutter-Fella Lab,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,0.9,,2_methoxyethanol,,ethylene_glycol,,0.11111111,,,,,,,,,,,,,,,,0.4,,,,1,25,,,3,1000,30,3000,,,10,300,,,5,,,0.15,450,air,[],,,,1,1,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,,,,"Start Sutter-Fella experiments, ex-situ",
350,,Sutter-Fella Lab,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,0.9,,2_methoxyethanol,,ethylene_glycol,,0.11111111,,,,,,,,,,,,,,,,0.4,,,,1,25,,,3,1000,30,3000,,,10,300,,,5,,,0.15,550,air,[],,,,1,1,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,,,,"Start Sutter-Fella experiments, ex-situ",
351,,Sutter-Fella Lab,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,0.9,,2_methoxyethanol,,ethylene_glycol,,0.11111111,,,,,,,,,,,,,,,,0.4,,,,1,25,,,3,1000,30,3000,,,10,300,,,5,,,0.15,650,air,[],,,,1,1,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,,,,"Start Sutter-Fella experiments, ex-situ",
352,,Sutter-Fella Lab,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1,,2_methoxyethanol,,ethylene_glycol,,0.11111111,,,,,,,,,,,,,,,,0.4,,,,1,25,,,3,1000,30,3000,,,10,300,,,5,,,0.15,450,air,[],,,,1,1,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,,,,"Start Sutter-Fella experiments, ex-situ",
